CountryName,date,C1_School closing,C1_Flag,C2_Workplace closing,C2_Flag,C3_Cancel public events,C3_Flag,C4_Restrictions on gatherings,C4_Flag,C5_Close public transport,C5_Flag,C6_Stay at home requirements,C6_Flag,C7_Restrictions on internal movement,C7_Flag,C8_International travel controls,E1_Income support,E1_Flag,E2_Debt/contract relief,H1_Public information campaigns,H1_Flag,H2_Testing policy,H3_Contact tracing,H6_Facial Coverings,H6_Flag,ConfirmedCases,StringencyIndex,2020_sca,mean_sca,inc,mean,dif
Poland,20200217,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,0.0,,0.0,1.0,1.0,0.0,0.0,0.0,,0.0,5.56,0.8256410256410257,0.6105296709053083,0.4666666666666667,0.3450819879030003,-0.2151113547357174
Poland,20200224,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,0.0,,0.0,1.0,1.0,0.0,0.0,0.0,,0.0,5.56,0.8680140235100021,0.5371414524281655,0.4906166219839142,0.3036016905028761,-0.33087257108183665
Poland,20200302,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,0.0,,0.0,2.0,1.0,0.0,0.0,0.0,,0.0,11.11,0.7722508438443774,0.5317206393228697,0.43648960739030024,0.30053775266075244,-0.24053020452150764
Poland,20200309,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,1.0,0.0,,0.0,2.0,1.0,0.0,0.0,0.0,,16.0,13.89,0.5188609467455622,0.4621446535725763,0.2932692307692308,0.2612121954975431,-0.05671629317298588
Poland,20200316,3.0,1.0,2.0,1.0,2.0,1.0,0.0,,0.0,,0.0,,1.0,1.0,4.0,0.0,,0.0,2.0,1.0,0.0,0.0,0.0,,177.0,57.41,0.3787344154316632,0.46010845178542237,0.21406727828746178,0.2600612988352387,0.08137403635375917
Poland,20200323,3.0,1.0,2.0,1.0,2.0,1.0,0.0,,0.0,,0.0,,1.0,1.0,4.0,1.0,0.0,0.0,2.0,1.0,1.0,0.0,0.0,,749.0,57.41,0.22387348158380757,0.4205829103754616,0.12653718524302165,0.2377207754296087,0.196709428791654
Poland,20200330,3.0,1.0,2.0,1.0,2.0,1.0,0.0,,0.0,,0.0,,1.0,1.0,4.0,1.0,0.0,1.0,2.0,1.0,1.0,0.0,0.0,,2055.0,57.41,0.069012547735952,0.2884823344728869,0.03900709219858156,0.16305523252815346,0.2194697867369349
Poland,20200406,3.0,1.0,2.0,1.0,2.0,1.0,4.0,1.0,0.0,,2.0,1.0,2.0,1.0,4.0,1.0,0.0,1.0,2.0,1.0,1.0,1.0,0.0,,4413.0,81.48,0.013557323902151489,0.33133630975911565,0.007662835249042145,0.18727704464645667,0.3177789858569642
Poland,20200413,3.0,1.0,2.0,1.0,2.0,1.0,4.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,4.0,1.0,0.0,1.0,2.0,1.0,1.0,1.0,0.0,,6934.0,83.33,0.0,0.20175081762445116,0.0,0.11403307083121152,0.20175081762445116
Portugal,20200127,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,0.0,,0.0,2.0,1.0,1.0,2.0,0.0,,0.0,11.11,0.6512094074976179,1.0,0.3195084485407066,0.4906385639735638,0.3487905925023821
Portugal,20200203,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,0.0,,0.0,2.0,1.0,1.0,2.0,0.0,,0.0,11.11,0.5951116652138252,0.8364786274961641,0.2919847328244275,0.4104086725892956,0.2413669622823389
Portugal,20200210,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,0.0,,0.0,2.0,1.0,1.0,2.0,0.0,,0.0,11.11,0.5349807120850342,0.7738381161270012,0.2624821683309558,0.37967482204455977,0.23885740404196698
Portugal,20200217,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,0.0,,0.0,2.0,1.0,1.0,2.0,0.0,,0.0,11.11,0.5078166934030537,0.6723525923274384,0.2491544532130778,0.32988211038343734,0.1645358989243847
Portugal,20200224,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,0.0,,0.0,2.0,1.0,1.0,2.0,0.0,,0.0,11.11,0.4918377227347597,0.6355345735018479,0.24131455399061033,0.311817770498498,0.14369685076708827
Portugal,20200302,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,0.0,,0.0,2.0,1.0,1.0,2.0,0.0,,2.0,11.11,0.37862083568749527,0.5259187168875946,0.18576598311218334,0.2580360040205487,0.14729788120009935
Portugal,20200309,2.0,0.0,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,0.0,,1.0,2.0,1.0,1.0,2.0,0.0,,30.0,16.67,0.210844159954053,0.4116598715176123,0.10344827586206896,0.2019762082069431,0.2008157115635593
Portugal,20200316,3.0,1.0,2.0,1.0,0.0,,0.0,,0.0,,0.0,,0.0,,3.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,0.0,,331.0,37.96,0.07735591567071143,0.38729976721840736,0.037953795379537955,0.19002420161533495,0.30994385154769594
Portugal,20200323,3.0,1.0,3.0,1.0,2.0,1.0,4.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,3.0,1.0,1.0,2.0,2.0,1.0,1.0,2.0,0.0,,2060.0,82.41,0.015267117699544414,0.3007663819002654,0.00749063670411985,0.14756758570707068,0.28549926420072097
Portugal,20200330,3.0,1.0,3.0,1.0,2.0,1.0,4.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,3.0,1.0,1.0,2.0,2.0,1.0,2.0,0.0,0.0,,6408.0,82.41,0.0077792374537754925,0.2648891526116617,0.003816793893129771,0.1299648334495599,0.25710991515788617
Portugal,20200406,3.0,1.0,3.0,1.0,2.0,1.0,4.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,3.0,1.0,1.0,2.0,2.0,1.0,2.0,0.0,0.0,,11730.0,82.41,0.0,0.3217622602237624,0.0,0.15786897329707494,0.3217622602237624
Romania,20200217,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,2.0,0.0,,0.0,0.0,,0.0,0.0,0.0,,0.0,5.56,0.9116137396085775,0.9999999999999999,0.6713286713286714,0.7364178951678831,0.08838626039142239
Romania,20200224,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,2.0,0.0,,0.0,0.0,,0.0,0.0,0.0,,0.0,5.56,0.7680065547060991,0.7627906585407856,0.5655737704918032,0.5617326912163288,-0.005215896165313483
Romania,20200302,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,2.0,0.0,,0.0,2.0,1.0,0.0,0.0,0.0,,3.0,16.67,0.7861668927655111,0.7036784680134663,0.5789473684210527,0.5182014162894375,-0.08248842475204476
Romania,20200309,0.0,,0.0,,2.0,1.0,1.0,1.0,0.0,,0.0,,0.0,,3.0,0.0,,0.0,2.0,1.0,0.0,0.0,0.0,,15.0,33.33,0.6132562858522755,0.699547547420742,0.45161290322580644,0.5151593324414377,0.08629126156846645
Romania,20200316,3.0,1.0,2.0,1.0,2.0,1.0,2.0,1.0,0.0,,1.0,1.0,0.0,,3.0,0.0,,0.0,2.0,1.0,0.0,0.0,0.0,,158.0,58.33,0.2575374303887019,0.6037611151365494,0.1896551724137931,0.4446204895930717,0.3462236847478475
Romania,20200323,3.0,1.0,2.0,1.0,2.0,1.0,4.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,4.0,2.0,0.0,0.0,2.0,1.0,1.0,0.0,0.0,,576.0,75.0,0.17808847645358822,0.5952024143008656,0.13114754098360656,0.4383177091382858,0.4171139378472774
Romania,20200330,3.0,1.0,2.0,1.0,2.0,1.0,4.0,1.0,1.0,0.0,2.0,1.0,2.0,0.0,4.0,2.0,0.0,2.0,2.0,1.0,1.0,0.0,0.0,,2109.0,81.48,0.10017476800514337,0.46650054109936556,0.07377049180327869,0.3435393465710734,0.3663257730942222
Romania,20200406,3.0,1.0,2.0,1.0,2.0,1.0,4.0,1.0,2.0,0.0,2.0,1.0,2.0,0.0,4.0,2.0,0.0,2.0,2.0,1.0,1.0,1.0,0.0,,4057.0,87.04,0.30662814292613777,0.49350681655327916,0.22580645161290322,0.3634272510971685,0.1868786736271414
Romania,20200413,3.0,1.0,2.0,1.0,2.0,1.0,4.0,1.0,2.0,0.0,2.0,1.0,2.0,0.0,4.0,2.0,0.0,2.0,2.0,1.0,1.0,1.0,0.0,,6633.0,87.04,0.14680266302255246,0.4097410770873525,0.10810810810810811,0.3017406615524895,0.26293841406480006
Romania,20200420,3.0,1.0,2.0,1.0,2.0,1.0,4.0,1.0,2.0,0.0,2.0,1.0,2.0,0.0,4.0,2.0,0.0,2.0,2.0,1.0,1.0,1.0,0.0,,8936.0,87.04,0.14293943504827475,0.3725129141419123,0.10526315789473684,0.27432517615524143,0.22957347909363754
Romania,20200427,3.0,1.0,2.0,1.0,2.0,1.0,4.0,1.0,2.0,0.0,2.0,1.0,2.0,0.0,4.0,2.0,0.0,2.0,2.0,1.0,1.0,1.0,0.0,,11339.0,87.04,0.0,0.23740537774372278,0.0,0.17482956857956855,0.23740537774372278
Russian Federation,20200210,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,3.0,0.0,,0.0,0.0,,1.0,0.0,0.0,,2.0,8.33,1.0,0.9749785833308418,0.3520735727919486,0.34326419322892204,-0.025021416669158247
Russian Federation,20200217,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,3.0,0.0,,0.0,0.0,,1.0,0.0,0.0,,2.0,8.33,0.944115322216193,0.81107111571348,0.33239805462027683,0.2855567054975969,-0.13304420650271298
Russian Federation,20200224,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,3.0,0.0,,0.0,0.0,,1.0,0.0,0.0,,2.0,8.33,0.9718697563952381,0.7911750747079731,0.3421696574225122,0.27855183525637295,-0.180694681687265
Russian Federation,20200302,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,3.0,0.0,,0.0,0.0,,1.0,0.0,0.0,,3.0,8.33,0.8456064616394358,0.7671357276810084,0.297715688125354,0.27008821646100395,-0.07847073395842741
Russian Federation,20200309,0.0,,0.0,,0.0,,0.0,,0.0,,2.0,0.0,2.0,0.0,3.0,0.0,,0.0,0.0,,1.0,2.0,0.0,,17.0,22.22,0.6920484748591282,0.6686899683476555,0.2436519790888723,0.23542806624629412,-0.023358506511472754
Russian Federation,20200316,1.0,0.0,0.0,,2.0,0.0,3.0,0.0,0.0,,2.0,0.0,2.0,0.0,3.0,0.0,,0.0,2.0,1.0,1.0,2.0,0.0,,90.0,50.46,0.5772769519230346,0.5907485382554128,0.20324395895398875,0.20798694848520435,0.013471586332378216
Russian Federation,20200323,3.0,0.0,2.0,1.0,2.0,1.0,3.0,0.0,0.0,,2.0,1.0,2.0,0.0,3.0,0.0,,0.0,2.0,1.0,1.0,2.0,0.0,,438.0,69.91,0.397662591322642,0.5090502916638485,0.1400064892926671,0.17922315491687466,0.11138770034120654
Russian Federation,20200330,3.0,1.0,3.0,1.0,2.0,1.0,4.0,1.0,1.0,0.0,3.0,0.0,2.0,0.0,4.0,0.0,,0.0,2.0,1.0,1.0,2.0,0.0,,1836.0,87.04,0.25227412899983,0.42624879613480937,0.08881905391994707,0.15007093655344927,0.1739746671349794
Russian Federation,20200406,3.0,0.0,3.0,1.0,2.0,1.0,4.0,1.0,1.0,0.0,3.0,0.0,2.0,0.0,4.0,0.0,,2.0,2.0,1.0,3.0,2.0,0.0,,6343.0,85.19,0.16923210303831485,0.36742739649781103,0.059582151147794686,0.12936147622662825,0.19819529345949619
Russian Federation,20200413,3.0,0.0,3.0,1.0,2.0,1.0,4.0,1.0,1.0,0.0,3.0,0.0,2.0,0.0,4.0,0.0,,2.0,2.0,1.0,3.0,2.0,0.0,,18328.0,85.19,0.07968014372499858,0.320797558592194,0.028053272881836216,0.11294434259648822,0.2411174148671954
Russian Federation,20200420,3.0,0.0,3.0,1.0,2.0,1.0,4.0,1.0,1.0,0.0,3.0,0.0,2.0,0.0,4.0,0.0,,2.0,2.0,1.0,3.0,2.0,0.0,,47121.0,85.19,0.046840289486654044,0.28043797641329304,0.01649122807017544,0.0987348003023723,0.23359768692663901
Russian Federation,20200427,3.0,0.0,3.0,1.0,2.0,1.0,4.0,1.0,1.0,0.0,3.0,0.0,2.0,0.0,4.0,0.0,,2.0,2.0,1.0,3.0,2.0,0.0,,87147.0,85.19,0.01686648115390964,0.22236909361779178,0.0059382422802850355,0.07829028126852325,0.20550261246388213
Russian Federation,20200504,3.0,0.0,3.0,1.0,2.0,1.0,4.0,1.0,1.0,0.0,3.0,0.0,2.0,0.0,4.0,1.0,0.0,2.0,2.0,1.0,3.0,2.0,0.0,,145268.0,85.19,0.009062908188635558,0.20412107828312284,0.003190810465858328,0.07186563731328409,0.19505817009448728
Russian Federation,20200511,3.0,0.0,3.0,1.0,2.0,1.0,4.0,1.0,1.0,0.0,3.0,0.0,2.0,0.0,4.0,1.0,0.0,2.0,2.0,1.0,3.0,2.0,0.0,,221344.0,85.19,0.0033454834232254224,0.15623869214363756,0.001177856301531213,0.055007514551351826,0.15289320872041215
Russian Federation,20200518,3.0,0.0,2.0,0.0,2.0,1.0,4.0,0.0,1.0,0.0,3.0,0.0,2.0,0.0,4.0,1.0,0.0,2.0,2.0,1.0,3.0,2.0,3.0,0.0,290678.0,78.24,0.0015411369649041692,0.14078109185815263,0.0005425935973955507,0.04956530199205131,0.13923995489324845
Russian Federation,20200525,3.0,0.0,2.0,0.0,2.0,1.0,4.0,0.0,1.0,0.0,3.0,0.0,2.0,0.0,4.0,1.0,0.0,2.0,2.0,1.0,3.0,2.0,3.0,0.0,353427.0,78.24,0.002121221378878554,0.11973715508950658,0.0007468259895444362,0.042156287988306236,0.11761593371062802
Russian Federation,20200601,3.0,0.0,2.0,0.0,2.0,1.0,4.0,0.0,1.0,0.0,2.0,0.0,2.0,0.0,4.0,1.0,0.0,2.0,2.0,1.0,3.0,2.0,3.0,0.0,414328.0,74.54,0.0,0.11236942545640781,0.0,0.03956230509301604,0.11236942545640781
Serbia,20200203,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,1.0,0.0,,0.0,0.0,,0.0,0.0,0.0,,0.0,2.78,0.8599199394064097,1.0,0.6318082788671024,0.7347291880488672,0.14008006059359035
Serbia,20200210,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,1.0,0.0,,0.0,0.0,,0.0,0.0,0.0,,0.0,2.78,0.7385219550139157,0.780401934679308,0.5426136363636364,0.5733840798186931,0.04187997966539225
Serbia,20200217,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,1.0,0.0,,0.0,0.0,,0.0,0.0,0.0,,0.0,2.78,0.5823030560178809,0.7039955489026644,0.42783505154639173,0.5172460780352712,0.12169249288478345
Serbia,20200224,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,1.0,0.0,,0.0,0.0,,0.0,0.0,0.0,,0.0,2.78,0.6174499992168445,0.6457026566119811,0.45365853658536587,0.47441658861351743,0.028252657395136604
Serbia,20200302,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,1.0,0.0,,0.0,2.0,1.0,1.0,0.0,0.0,,0.0,13.89,0.5784444213093287,0.666597561220075,0.425,0.48976868491058073,0.08815313991074625
Serbia,20200309,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,1.0,0.0,,0.0,2.0,1.0,1.0,2.0,0.0,,1.0,13.89,0.434126644796048,0.5325394819567042,0.31896551724137934,0.39127230118201367,0.09841283716065619
Serbia,20200316,3.0,1.0,1.0,1.0,2.0,1.0,4.0,1.0,0.0,,2.0,1.0,0.0,,4.0,0.0,,0.0,2.0,1.0,1.0,2.0,0.0,,55.0,66.67,0.2268409495330701,0.38860398079407443,0.16666666666666666,0.2855186872813879,0.16176303126100433
Serbia,20200323,3.0,1.0,3.0,1.0,2.0,1.0,4.0,1.0,2.0,1.0,3.0,1.0,2.0,1.0,4.0,0.0,,0.0,2.0,1.0,1.0,2.0,0.0,,249.0,100.0,0.0,0.3503884137232042,0.0,0.2574405947165804,0.3503884137232042
Slovenia,20200127,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.9999999999999999,0.9541604838506236,0.3891786179921773,0.3713388584477329,-0.045839516149376314
Slovenia,20200203,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.9150428400997794,0.8479434263994671,0.35611510791366907,0.33000145082169613,-0.06709941370031236
Slovenia,20200210,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.7965291972582557,0.7527288716440815,0.3099921321793863,0.2929459819892547,-0.04380032561417413
Slovenia,20200217,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.7529274278368587,0.6681705924294864,0.2930232558139535,0.2600377077447219,-0.08475683540737233
Slovenia,20200224,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.5802128924190847,0.5842131491687257,0.22580645161290322,0.2273632660063424,0.004000256749640996
Slovenia,20200302,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.4137142225839836,0.5063252416569738,0.16100872938894278,0.19705095780261628,0.09261101907299019
Slovenia,20200309,0.0,,0.0,,0.0,,2.0,1.0,0.0,,0.0,,0.0,,0.0,0.0,,0.0,2.0,1.0,2.0,2.0,0.0,,16.0,16.67,0.20483818074349866,0.3990577249823679,0.07971864009378664,0.15530473390774033,0.19421954423886925
Slovenia,20200316,3.0,1.0,0.0,,0.0,,2.0,1.0,2.0,1.0,1.0,1.0,0.0,,3.0,0.0,,0.0,2.0,1.0,2.0,2.0,0.0,,253.0,50.93,0.11075492404551493,0.34558299631121286,0.04310344827586207,0.13449351290599354,0.23482807226569793
Slovenia,20200323,3.0,1.0,3.0,1.0,2.0,1.0,4.0,1.0,2.0,1.0,1.0,1.0,0.0,,3.0,0.0,,2.0,2.0,1.0,2.0,2.0,0.0,,442.0,78.7,0.0645311794895329,0.2762969937569711,0.02511415525114155,0.10752888218573126,0.21176581426743818
Slovenia,20200330,3.0,1.0,3.0,1.0,2.0,1.0,4.0,1.0,2.0,1.0,1.0,1.0,2.0,1.0,3.0,1.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,756.0,89.81,0.0,0.2034753612909965,0.0,0.07918825990268899,0.2034753612909965
Sweden,20200224,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,0.0,,0.0,0.0,,1.0,2.0,0.0,,1.0,0.0,0.7024498988678645,1.0,0.2406311637080868,0.3425598951553855,0.29755010113213554
Sweden,20200302,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,0.0,,0.0,0.0,,1.0,2.0,0.0,,19.0,0.0,0.6438152294718075,0.911618177422342,0.22054527750730282,0.31228382727954107,0.2678029479505345
Sweden,20200309,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,0.0,,0.0,2.0,1.0,1.0,2.0,0.0,,326.0,11.11,0.5040059979118375,0.83413262845907,0.1726522418023645,0.28574038575062516,0.33012663054723246
Sweden,20200316,0.0,,0.0,,2.0,1.0,2.0,1.0,0.0,,0.0,,0.0,,0.0,2.0,0.0,0.0,2.0,1.0,1.0,2.0,0.0,,1146.0,27.78,0.21380038251849892,0.7742383636506665,0.07323943661971831,0.2652230126774495,0.5604379811321676
Sweden,20200323,2.0,1.0,0.0,,2.0,1.0,2.0,1.0,0.0,,0.0,,0.0,,3.0,2.0,0.0,0.0,2.0,1.0,1.0,1.0,0.0,,2168.0,43.52,0.08043850896411675,0.7359279185144753,0.02755500719720337,0.2520993906082397,0.6554894095503585
Sweden,20200330,2.0,1.0,1.0,1.0,2.0,1.0,3.0,1.0,0.0,,1.0,1.0,0.0,,3.0,2.0,0.0,0.0,2.0,1.0,1.0,1.0,0.0,,4359.0,53.7,0.028882021899658,0.6754537242310203,0.009893822393822393,0.231383356954893,0.6465717023313623
Sweden,20200406,2.0,1.0,1.0,1.0,2.0,1.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,2.0,0.0,0.0,2.0,1.0,1.0,1.0,0.0,,7561.0,64.81,0.010003480634252796,0.596463143966412,0.003426791277258567,0.20432435206118568,0.5864596633321592
Sweden,20200413,2.0,1.0,1.0,1.0,2.0,1.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,2.0,0.0,0.0,2.0,1.0,1.0,1.0,0.0,,11349.0,64.81,0.009179866448242275,0.5740493475281311,0.0031446540880503146,0.19664628430325404,0.5648694810798888
Sweden,20200420,2.0,1.0,1.0,1.0,2.0,1.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,2.0,0.0,0.0,2.0,1.0,1.0,1.0,0.0,,15124.0,64.81,0.00781369788688716,0.5087173640353522,0.0026766595289079227,0.17426616688767432,0.500903666148465
Sweden,20200427,2.0,1.0,1.0,1.0,2.0,1.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,2.0,0.0,0.0,2.0,1.0,1.0,1.0,0.0,,19426.0,64.81,0.01042570546621801,0.4459066639430302,0.0035714285714285713,0.15274974004941214,0.4354809584768122
Sweden,20200504,2.0,1.0,1.0,1.0,2.0,1.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,2.0,0.0,0.0,2.0,1.0,1.0,1.0,0.0,,23169.0,64.81,0.0,0.33314213679287225,0.0,0.1141211354516074,0.33314213679287225
Ukraine,20200106,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,,,0.0,0.4660714285714285,0.7068955834570587,0.2571428571428571,0.39001135639010137,0.2408241548856302
Ukraine,20200113,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,,,0.0,0.5339147286821706,0.672719472140108,0.29457364341085274,0.37115557083592166,0.13880474345793736
Ukraine,20200120,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,,,0.0,0.7756550218340611,0.5633726958165014,0.4279475982532751,0.31082631493324214,-0.2122823260175597
Ukraine,20200127,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.7250000000000001,0.5264142353844097,0.4,0.2904354402120881,-0.1985857646155904
Ukraine,20200203,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.7346345514950166,0.5089685354036733,0.4053156146179402,0.28081022642961284,-0.2256660160913433
Ukraine,20200210,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,0.0,,0.0,0.0,,1.0,0.0,0.0,,0.0,0.0,0.7442965779467681,0.4617503211192956,0.41064638783269963,0.2547587978589217,-0.2825462568274725
Ukraine,20200217,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,0.0,,0.0,0.0,,1.0,0.0,0.0,,0.0,0.0,0.802549751243781,0.3569848893014213,0.4427860696517413,0.19695718030423245,-0.4455648619423597
Ukraine,20200224,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,0.0,,0.0,0.0,,1.0,0.0,0.0,,0.0,0.0,0.7644902234636872,0.3262989263687854,0.42178770949720673,0.1800269938586402,-0.43819129709490184
Ukraine,20200302,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,0.0,,0.0,0.0,,1.0,0.0,0.0,,0.0,0.0,0.7808569182389937,0.23727143095150047,0.4308176100628931,0.13090837569737956,-0.5435854872874932
Ukraine,20200309,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,0.0,,0.0,2.0,1.0,1.0,0.0,0.0,,1.0,11.11,0.5823293172690763,0.21807850133878626,0.321285140562249,0.12031917315243379,-0.3642508159302901
Ukraine,20200316,3.0,1.0,0.0,,2.0,1.0,2.0,1.0,0.0,,1.0,1.0,2.0,1.0,4.0,1.0,0.0,0.0,2.0,1.0,1.0,1.0,0.0,,7.0,64.81,0.3772428229665072,0.21027435541480205,0.20813397129186603,0.11601343747023561,-0.16696846755170514
Ukraine,20200323,3.0,1.0,2.0,1.0,2.0,1.0,4.0,1.0,2.0,1.0,1.0,1.0,2.0,1.0,4.0,1.0,0.0,0.0,2.0,1.0,1.0,1.0,0.0,,73.0,88.89,0.29040055248618785,0.18759929116342133,0.16022099447513813,0.10350305719361177,-0.10280126132276651
Ukraine,20200330,3.0,1.0,2.0,1.0,2.0,1.0,4.0,1.0,2.0,1.0,1.0,1.0,2.0,1.0,4.0,1.0,0.0,1.0,2.0,1.0,1.0,1.0,0.0,,548.0,88.89,0.31718749999999996,0.19831135469092787,0.175,0.10941316120878779,-0.11887614530907209
Ukraine,20200406,3.0,1.0,2.0,1.0,2.0,1.0,4.0,1.0,2.0,1.0,1.0,1.0,2.0,1.0,4.0,1.0,0.0,1.0,2.0,1.0,1.0,1.0,3.0,1.0,1319.0,88.89,0.0,0.0896521920734037,0.0,0.04946327838532618,0.0896521920734037
United States of America,20200203,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,2.0,0.0,,0.0,0.0,,0.0,1.0,0.0,,11.0,5.56,1.0,0.9670484147547707,0.3278375519261037,0.31710414805576836,-0.03295158524522934
United States of America,20200210,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,2.0,0.0,,0.0,0.0,,0.0,1.0,0.0,,12.0,5.56,0.9782860840855564,0.886079635269944,0.3207646227367571,0.29072998108835085,-0.09220644881561235
United States of America,20200217,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,2.0,0.0,,0.0,0.0,,0.0,1.0,0.0,,14.0,5.56,0.927391360649818,0.8358762119405229,0.3041865547185002,0.27437709201615945,-0.09151514870929511
United States of America,20200224,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,2.0,0.0,,0.0,0.0,,0.0,1.0,0.0,,16.0,5.56,0.8468404039062284,0.7877973683196909,0.2779484862178039,0.2587162477089558,-0.05904303558653745
United States of America,20200302,0.0,,0.0,,1.0,0.0,0.0,,0.0,,0.0,,0.0,,3.0,0.0,,0.0,0.0,,1.0,1.0,0.0,,55.0,11.11,0.7423704618284515,0.7340706418819958,0.24391922564395438,0.24121570413282248,-0.008299819946455678
United States of America,20200309,3.0,0.0,0.0,,1.0,0.0,0.0,,0.0,,0.0,,0.0,,3.0,0.0,,0.0,0.0,,2.0,1.0,0.0,,594.0,20.37,0.5174177003124076,0.6654804984498423,0.17064478912959877,0.21887366184555132,0.14806279813743461
United States of America,20200316,3.0,0.0,0.0,,2.0,0.0,2.0,0.0,0.0,,2.0,0.0,1.0,1.0,3.0,0.0,,0.0,2.0,1.0,3.0,1.0,1.0,0.0,4679.0,52.31,0.24023252423629754,0.5797116880915774,0.08035655505668278,0.19093596858429185,0.3394791638552798
